TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 97696310.654115 97696312.27463502 97696313.89515501 0 0.0 28.274333882308138 0.0 0.0 0.0
2 97696313.89515501 97696315.51567501 97696317.13619502 0 0.0 28.274333882308138 0.0 0.0 0.0
3 97696317.136195 97696318.756715 97696320.37723501 0 0.0 28.274333882308138 0.0 0.0 0.0
4 97696320.37723501 97696321.99775502 97696323.61827502 0 0.0 28.274333882308138 0.0 0.0 0.0
5 97696323.618275 97696325.23879501 97696326.85931501 0 0.0 28.274333882308138 0.0 0.0 0.0
6 97696326.85931501 97696328.479835 97696330.10035501 0 0.0 28.274333882308138 0.0 0.0 0.0
7 97696330.100355 97696331.720875 97696333.341395 0 0.0 28.274333882308138 0.0 0.0 0.0
8 97696333.341395 97696334.96191502 97696336.58243501 0 0.0 28.274333882308138 0.0 0.0 0.0
9 97696336.58243501 97696338.20295501 97696339.82347502 0 0.0 28.274333882308138 0.0 0.0 0.0
10 97696339.823475 97696341.443995 97696343.06451501 0 0.0 28.274333882308138 0.0 0.0 0.0
11 97696343.06451501 97696344.68503502 97696346.30555502 0 0.0 28.274333882308138 0.0 0.0 0.0
12 97696346.305555 97696347.92607501 97696349.546595 0 0.0 28.274333882308138 0.0 0.0 0.0
13 97696349.546595 97696351.167115 97696352.78763501 0 0.0 28.274333882308138 0.0 0.0 0.0
14 97696352.78763501 97696354.40815502 97696356.02867502 0 0.0 28.274333882308138 0.0 0.0 0.0
15 97696356.028675 97696357.64919502 97696359.26971501 0 0.0 28.274333882308138 0.0 0.0 0.0
16 97696359.26971501 97696360.890235 97696362.51075502 0 0.0 28.274333882308138 0.0 0.0 0.0
17 97696362.510755 97696364.131275 97696365.75179501 0 0.0 28.274333882308138 0.0 0.0 0.0
18 97696365.75179501 97696367.37231502 97696368.99283502 0 0.0 28.274333882308138 0.0 0.0 0.0
19 97696368.992835 97696370.61335501 97696372.233875 0 0.0 28.274333882308138 0.0 0.0 0.0
20 97696372.233875 97696373.854395 97696375.47491501 0 0.0 28.274333882308138 0.0 0.0 0.0
21 97696375.47491501 97696377.09543502 97696378.71595502 0 0.0 28.274333882308138 0.0 0.0 0.0
22 97696378.715955 97696380.33647501 97696381.95699501 0 0.0 28.274333882308138 0.0 0.0 0.0
23 97696381.95699501 97696383.577515 97696385.19803502 0 0.0 28.274333882308138 0.0 0.0 0.0
