TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 343762662.46751 343762664.08803 343762665.70855 0 0.0 182.65416037511906 0.0 0.0 0.0
2 343762665.70855 343762667.32907 343762668.94958997 0 0.0 182.65416037511906 0.0 0.0 0.0
3 343762668.94958997 343762670.57010996 343762672.19062996 0 0.0 182.65416037511906 0.0 0.0 0.0
4 343762672.19062996 343762673.81114995 343762675.43166995 0 0.0 182.65416037511906 0.0 0.0 0.0
5 343762675.43167 343762677.05219 343762678.67271 0 0.0 182.65416037511906 0.0 0.0 0.0
6 343762678.67271 343762680.29323 343762681.91375 0 0.0 182.65416037511906 0.0 0.0 0.0
7 343762681.91375 343762683.53427 343762685.15479 0 0.0 182.65416037511906 0.0 0.0 0.0
8 343762685.15479 343762686.77531 343762688.39583 0 0.0 182.65416037511906 0.0 0.0 0.0
9 343762688.39583 343762690.01635 343762691.63686997 0 0.0 182.65416037511906 0.0 0.0 0.0
10 343762691.63686997 343762693.25738996 343762694.87790996 0 0.0 182.65416037511906 0.0 0.0 0.0
11 343762694.87790996 343762696.49842995 343762698.11894995 0 0.0 182.65416037511906 0.0 0.0 0.0
12 343762698.11895 343762699.73947 343762701.35999 0 0.0 182.65416037511906 0.0 0.0 0.0
13 343762701.35999 343762702.98051 343762704.60103 0 0.0 182.65416037511906 0.0 0.0 0.0
14 343762704.60103 343762706.22155 343762707.84207 0 0.0 182.65416037511906 0.0 0.0 0.0
15 343762707.84207 343762709.46259 343762711.08311 0 0.0 182.65416037511906 0.0 0.0 0.0
16 343762711.08311 343762712.70363 343762714.32414997 0 0.0 182.65416037511906 0.0 0.0 0.0
17 343762714.32414997 343762715.94466996 343762717.56518996 0 0.0 182.65416037511906 0.0 0.0 0.0
18 343762717.56518996 343762719.18570995 343762720.80622995 0 0.0 182.65416037511906 0.0 0.0 0.0
19 343762720.80623 343762722.42675 343762724.04727 0 0.0 182.65416037511906 0.0 0.0 0.0
20 343762724.04727 343762725.66779 343762727.28831 0 0.0 182.65416037511906 0.0 0.0 0.0
21 343762727.28831 343762728.90883 343762730.52935 0 0.0 182.65416037511906 0.0 0.0 0.0
22 343762730.52935 343762732.14987 343762733.77039 0 0.0 182.65416037511906 0.0 0.0 0.0
23 343762733.77039 343762735.39090997 343762737.01142997 0 0.0 182.65416037511906 0.0 0.0 0.0
24 343762737.01142997 343762738.63194996 343762740.25246996 0 0.0 182.65416037511906 0.0 0.0 0.0
25 343762740.25246996 343762741.87298995 343762743.49350995 0 0.0 182.65416037511906 0.0 0.0 0.0
26 343762743.49351 343762745.11403 343762746.73455 0 0.0 182.65416037511906 0.0 0.0 0.0
27 343762746.73455 343762748.35507 343762749.97559 0 0.0 182.65416037511906 0.0 0.0 0.0
28 343762749.97559 343762751.59611 343762753.21663 0 0.0 182.65416037511906 0.0 0.0 0.0
29 343762753.21663 343762754.83715 343762756.45767 0 0.0 182.65416037511906 0.0 0.0 0.0
30 343762756.45767 343762758.07818997 343762759.69870996 0 0.0 182.65416037511906 0.0 0.0 0.0
31 343762759.69870996 343762761.31922996 343762762.93974996 0 0.0 182.65416037511906 0.0 0.0 0.0
32 343762762.93974996 343762764.56026995 343762766.18078995 0 0.0 182.65416037511906 0.0 0.0 0.0
33 343762766.18079 343762767.80131 343762769.42183 0 0.0 182.65416037511906 0.0 0.0 0.0
34 343762769.42183 343762771.04235 343762772.66287 0 0.0 182.65416037511906 0.0 0.0 0.0
35 343762772.66287 343762774.28339 343762775.90391 0 0.0 182.65416037511906 0.0 0.0 0.0
36 343762775.90391 343762777.52443 343762779.14495 0 0.0 182.65416037511906 0.0 0.0 0.0
37 343762779.14495 343762780.76546997 343762782.38598996 0 0.0 182.65416037511906 0.0 0.0 0.0
38 343762782.38598996 343762784.00650996 343762785.62702996 0 0.0 182.65416037511906 0.0 0.0 0.0
39 343762785.62702996 343762787.24754995 343762788.86806995 0 0.0 182.65416037511906 0.0 0.0 0.0
40 343762788.86807 343762790.48859 343762792.10911 0 0.0 182.65416037511906 0.0 0.0 0.0
41 343762792.10911 343762793.72963 343762795.35015 0 0.0 182.65416037511906 0.0 0.0 0.0
42 343762795.35015 343762796.97067 343762798.59119 0 0.0 182.65416037511906 0.0 0.0 0.0
43 343762798.59119 343762800.21171 343762801.83223 0 0.0 182.65416037511906 0.0 0.0 0.0
44 343762801.83223 343762803.45274997 343762805.07326996 0 0.0 182.65416037511906 0.0 0.0 0.0
45 343762805.07326996 343762806.69378996 343762808.31430995 0 0.0 182.65416037511906 0.0 0.0 0.0
46 343762808.31431 343762809.93483 343762811.55535 0 0.0 182.65416037511906 0.0 0.0 0.0
47 343762811.55535 343762813.17587 343762814.79639 0 0.0 182.65416037511906 0.0 0.0 0.0
48 343762814.79639 343762816.41691 343762818.03743 0 0.0 182.65416037511906 0.0 0.0 0.0
49 343762818.03743 343762819.65795 343762821.27847 0 0.0 182.65416037511906 0.0 0.0 0.0
50 343762821.27847 343762822.89899 343762824.51951 0 0.0 182.65416037511906 0.0 0.0 0.0
51 343762824.51951 343762826.14002997 343762827.76054996 0 0.0 182.65416037511906 0.0 0.0 0.0
52 343762827.76054996 343762829.38106996 343762831.00158995 0 0.0 182.65416037511906 0.0 0.0 0.0
53 343762831.00159 343762832.62211 343762834.24263 0 0.0 182.65416037511906 0.0 0.0 0.0
54 343762834.24263 343762835.86315 343762837.48367 0 0.0 182.65416037511906 0.0 0.0 0.0
55 343762837.48367 343762839.10419 343762840.72471 0 0.0 182.65416037511906 0.0 0.0 0.0
56 343762840.72471 343762842.34523 343762843.96575 0 0.0 182.65416037511906 0.0 0.0 0.0
57 343762843.96575 343762845.58627 343762847.20679 0 0.0 182.65416037511906 0.0 0.0 0.0
58 343762847.20679 343762848.82730997 343762850.44782996 0 0.0 182.65416037511906 0.0 0.0 0.0
59 343762850.44782996 343762852.06834996 343762853.68886995 0 0.0 182.65416037511906 0.0 0.0 0.0
60 343762853.68887 343762855.30939 343762856.92991 0 0.0 182.65416037511906 0.0 0.0 0.0
61 343762856.92991 343762858.55043 343762860.17095 0 0.0 182.65416037511906 0.0 0.0 0.0
62 343762860.17095 343762861.79147 343762863.41199 0 0.0 182.65416037511906 0.0 0.0 0.0
63 343762863.41199 343762865.03251 343762866.65303 0 0.0 182.65416037511906 0.0 0.0 0.0
64 343762866.65303 343762868.27355 343762869.89406997 0 0.0 182.65416037511906 0.0 0.0 0.0
65 343762869.89406997 343762871.51458997 343762873.13510996 0 0.0 182.65416037511906 0.0 0.0 0.0
66 343762873.13510996 343762874.75562996 343762876.37614995 0 0.0 182.65416037511906 0.0 0.0 0.0
67 343762876.37615 343762877.99667 343762879.61719 0 0.0 182.65416037511906 0.0 0.0 0.0
68 343762879.61719 343762881.23771 343762882.85823 0 0.0 182.65416037511906 0.0 0.0 0.0
